"pop1","pop2","pop3","est","se","z","p"
"150","6698","1228","7269",0.000221141088014153,0.00119581481025055,0.184929209873074,0.853284559955018
"151","6698","1228","7270",7.78302273819951e-19,0.00114332677265147,6.80734757933642e-16,0.999999999999999
"152","6698","1228","7271",-0.00154798761609907,0.00108670832574496,-1.42447387162318,0.154309343399481
"153","6698","1228","7272",0.000552852720035384,0.00095409075054243,0.579455067268046,0.562282156634118
"154","6698","1228","7274",0.000110570544007078,0.00127400893692224,0.0867894571243703,0.93083886799739
"155","6698","1228","7275",0.00121627598407784,0.00148978566516757,0.816410046435125,0.414265652561848
"156","6698","1228","7277",0.0117204776647501,0.00145048139786937,8.08040536194844,6.45518366423303e-16
"157","6698","1228","7278",-0.00176912870411322,0.00145933766201495,-1.21228194828505,0.225404471508428
"158","6698","1228","7280",0.000773993808049536,0.00151821266435029,0.50980592259831,0.610187435998662
"159","6698","1228","7305",0.00221141088014153,0.00111412801653167,1.98488041529173,0.0471577778276241
"160","6698","1228","7319",-0.000442282176028305,0.00134640778361355,-0.328490507416178,0.742540820450011
"161","6698","1228","7328",0.00121627598407784,0.00167608710223684,0.725663948165132,0.468044808021049
"162","6698","1228","7329",0.000995134896063689,0.0016679876569639,0.596608069555534,0.550769082358772
"163","6698","1228","7351",-0.00110570544007076,0.00154506172961915,-0.715638358567921,0.474214681772689
"164","6698","1228","7352",-0.00110570544007076,0.00104370083487846,-1.05940840815704,0.289413822074549
"165","6698","1228","896",-0.00199026979212738,0.00111331109050959,-1.7877031937375,0.073823906203762
"166","6698","1228","907",-0.00232198142414861,0.0011937007524277,-1.94519557722172,0.051751443955189
"167","6698","1228","SH-Q1902",0.00232198142414861,0.00166290630463889,1.39633929925645,0.162612344744511
"168","6698","1228","SH-Q1905",0.00309597523219814,0.00142917420159051,2.16626862474334,0.0302906658077853
"169","6698","1234","1178",0.00619195046439629,0.00164529412227522,3.76343073287932,0.000167598164044944
"170","6698","1234","1228",-0.00132684652808492,0.00110426229677443,-1.2015682614182,0.229530844445062
"171","6698","1234","1234",0.0157010172490049,0.00313870323070487,5.00238987088908,5.66239303343947e-07
"172","6698","1234","180",0.00420168067226891,0.0016488454740331,2.54825618194016,0.0108262935584455
"173","6698","1234","268",0.0051968155683326,0.00155745464331229,3.3367363798668,0.000847683103321244
"174","6698","1234","361",-0.000442282176028307,0.001268753134999,-0.348595927629891,0.727392685465952
